,0
0,0.39915966386554624
1,0.7899159663865546
2,0.6659663865546218
3,0.7941176470588235
4,0.5882352941176471
5,0.5084033613445378
6,0.5378151260504201
7,0.20168067226890757
8,0.615546218487395
9,0.7983193277310925
10,0.7962184873949579
11,0.8109243697478992
12,0.06722689075630252
13,0.7773109243697479
14,0.7626050420168067
15,0.7689075630252101
16,0.19747899159663865
17,0.8361344537815126
18,0.7226890756302521
19,0.7521008403361344
20,0.36134453781512604
21,0.7773109243697479
22,0.453781512605042
23,0.8004201680672269
24,0.226890756302521
25,0.7878151260504201
26,0.8109243697478992
27,0.46638655462184875
28,0.8088235294117647
29,0.8130252100840336
30,0.38865546218487396
31,0.7647058823529411
32,0.8130252100840336
33,0.16806722689075632
34,0.8214285714285714
35,0.634453781512605
36,0.75
37,0.5462184873949579
38,0.819327731092437
39,0.7415966386554622
40,0.5315126050420168
41,0.7668067226890757
42,0.8046218487394958
43,0.7016806722689075
44,0.6911764705882353
45,0.8109243697478992
46,0.792016806722689
47,0.5546218487394958
48,0.8046218487394958
49,0.5399159663865546
50,0.7121848739495799
51,0.8172268907563025
52,0.43487394957983194
53,0.8130252100840336
54,0.8025210084033614
55,0.792016806722689
56,0.6134453781512605
57,0.8109243697478992
58,0.5672268907563025
59,0.7899159663865546
60,0.6848739495798319
61,0.7899159663865546
62,0.8025210084033614
63,0.5672268907563025
64,0.8172268907563025
65,0.8004201680672269
66,0.19957983193277312
67,0.8109243697478992
68,0.6869747899159664
69,0.7100840336134454
70,0.8046218487394958
71,0.6848739495798319
72,0.7962184873949579
73,0.8088235294117647
74,0.7794117647058824
75,0.7983193277310925
76,0.8172268907563025
77,0.6113445378151261
78,0.7310924369747899
79,0.7983193277310925
80,0.7647058823529411
81,0.8109243697478992
82,0.5777310924369747
83,0.7983193277310925
84,0.11974789915966387
85,0.8046218487394958
86,0.8046218487394958
87,0.4726890756302521
88,0.3550420168067227
89,0.8130252100840336
90,0.8067226890756303
91,0.5294117647058824
92,0.75
93,0.7037815126050421
94,0.8172268907563025
95,0.7815126050420168
96,0.6050420168067226
97,0.8025210084033614
98,0.8088235294117647
99,0.23319327731092437
100,0.13865546218487396
101,0.8109243697478992
102,0.7857142857142857
103,0.6470588235294118
104,0.43067226890756305
105,0.8088235294117647
106,0.7983193277310925
107,0.296218487394958
108,0.6659663865546218
109,0.8067226890756303
110,0.7962184873949579
111,0.28991596638655465
112,0.3025210084033613
113,0.7983193277310925
114,0.7962184873949579
115,0.5357142857142857
116,0.8025210084033614
117,0.773109243697479
118,0.40756302521008403
119,0.8067226890756303
120,0.8046218487394958
121,0.7331932773109243
122,0.707983193277311
123,0.8067226890756303
124,0.8046218487394958
125,0.2710084033613445
126,0.7983193277310925
127,0.6134453781512605
128,0.8067226890756303
129,0.8004201680672269
130,0.4327731092436975
131,0.8046218487394958
132,0.8088235294117647
133,0.7878151260504201
134,0.8130252100840336
135,0.7962184873949579
136,0.8067226890756303
137,0.8109243697478992
138,0.5147058823529411
139,0.8130252100840336
140,0.8046218487394958
141,0.39285714285714285
142,0.6659663865546218
143,0.7983193277310925
144,0.8046218487394958
145,0.42436974789915966
146,0.7794117647058824
147,0.7521008403361344
148,0.8214285714285714
149,0.7436974789915967
150,0.7478991596638656
151,0.7899159663865546
152,0.8025210084033614
153,0.8109243697478992
154,0.8067226890756303
155,0.7962184873949579
156,0.7962184873949579
157,0.8025210084033614
158,0.8088235294117647
159,0.6197478991596639
160,0.75
161,0.7478991596638656
162,0.8025210084033614
163,0.30462184873949577
164,0.6596638655462185
165,0.8067226890756303
166,0.7457983193277311
167,0.7962184873949579
168,0.8025210084033614
169,0.7478991596638656
170,0.8046218487394958
171,0.75
172,0.8046218487394958
173,0.8025210084033614
174,0.38865546218487396
175,0.5819327731092437
176,0.8046218487394958
177,0.8046218487394958
178,0.38235294117647056
179,0.6638655462184874
180,0.8088235294117647
181,0.8088235294117647
182,0.7016806722689075
183,0.6407563025210085
184,0.8088235294117647
185,0.8067226890756303
186,0.4117647058823529
187,0.7457983193277311
188,0.7563025210084033
189,0.8067226890756303
190,0.4327731092436975
191,0.7878151260504201
192,0.7605042016806722
193,0.8067226890756303
194,0.47058823529411764
195,0.8109243697478992
196,0.8088235294117647
197,0.8109243697478992
198,0.680672268907563
199,0.8172268907563025
200,0.8046218487394958
201,0.8067226890756303
202,0.7899159663865546
203,0.6617647058823529
204,0.7689075630252101
205,0.8067226890756303
206,0.30462184873949577
207,0.7373949579831933
208,0.7689075630252101
209,0.792016806722689
210,0.7247899159663865
211,0.8151260504201681
212,0.7962184873949579
213,0.8067226890756303
214,0.7436974789915967
215,0.7815126050420168
216,0.8067226890756303
217,0.7478991596638656
218,0.8277310924369747
219,0.4117647058823529
220,0.8067226890756303
221,0.8109243697478992
222,0.75
223,0.773109243697479
224,0.7352941176470589
225,0.8046218487394958
226,0.5588235294117647
227,0.8235294117647058
228,0.8109243697478992
229,0.8109243697478992
230,0.8235294117647058
231,0.7962184873949579
232,0.7836134453781513
233,0.8088235294117647
234,0.4894957983193277
235,0.8109243697478992
236,0.7415966386554622
237,0.7941176470588235
238,0.8088235294117647
239,0.8151260504201681
240,0.7457983193277311
241,0.8046218487394958
242,0.6911764705882353
243,0.8298319327731093
244,0.7457983193277311
245,0.8067226890756303
246,0.7983193277310925
247,0.8151260504201681
248,0.8067226890756303
249,0.7962184873949579
250,0.8298319327731093
251,0.8298319327731093
252,0.7668067226890757
253,0.8109243697478992
254,0.8088235294117647
255,0.8088235294117647
256,0.8046218487394958
257,0.8088235294117647
258,0.7962184873949579
259,0.8088235294117647
260,0.8172268907563025
261,0.7983193277310925
262,0.8046218487394958
263,0.8067226890756303
264,0.8004201680672269
265,0.8172268907563025
266,0.7478991596638656
267,0.8046218487394958
268,0.8235294117647058
269,0.792016806722689
270,0.6008403361344538
271,0.8046218487394958
272,0.819327731092437
273,0.8088235294117647
274,0.7415966386554622
275,0.8109243697478992
276,0.7941176470588235
277,0.7962184873949579
278,0.8109243697478992
279,0.8319327731092437
280,0.8046218487394958
281,0.8088235294117647
282,0.8382352941176471
283,0.8382352941176471
284,0.8067226890756303
285,0.8151260504201681
286,0.8046218487394958
287,0.8046218487394958
288,0.792016806722689
289,0.8067226890756303
290,0.7457983193277311
291,0.7983193277310925
292,0.792016806722689
293,0.8046218487394958
294,0.680672268907563
295,0.8046218487394958
296,0.8004201680672269
297,0.8109243697478992
298,0.8088235294117647
299,0.8046218487394958
300,0.773109243697479
301,0.8067226890756303
302,0.7962184873949579
303,0.7983193277310925
304,0.8004201680672269
305,0.8067226890756303
306,0.8109243697478992
307,0.8046218487394958
308,0.5735294117647058
309,0.7941176470588235
310,0.8067226890756303
311,0.7647058823529411
312,0.8235294117647058
313,0.8004201680672269
314,0.8025210084033614
315,0.8277310924369747
316,0.7710084033613446
317,0.8256302521008403
318,0.7436974789915967
319,0.8067226890756303
320,0.7626050420168067
321,0.7962184873949579
322,0.6176470588235294
323,0.8046218487394958
324,0.773109243697479
325,0.8046218487394958
326,0.7962184873949579
327,0.8046218487394958
328,0.8130252100840336
329,0.8172268907563025
330,0.8046218487394958
331,0.8109243697478992
332,0.8046218487394958
333,0.8067226890756303
334,0.7983193277310925
335,0.8151260504201681
336,0.8277310924369747
337,0.8151260504201681
338,0.7521008403361344
339,0.8214285714285714
340,0.8214285714285714
341,0.8088235294117647
342,0.8109243697478992
343,0.8088235294117647
344,0.8298319327731093
345,0.8088235294117647
346,0.8067226890756303
347,0.8151260504201681
348,0.8067226890756303
349,0.8088235294117647
350,0.8046218487394958
351,0.8130252100840336
352,0.707983193277311
353,0.8004201680672269
354,0.819327731092437
355,0.7436974789915967
356,0.8088235294117647
357,0.615546218487395
358,0.7436974789915967
359,0.8298319327731093
360,0.8277310924369747
361,0.7542016806722689
362,0.8151260504201681
363,0.8046218487394958
364,0.8088235294117647
365,0.792016806722689
366,0.8046218487394958
367,0.7584033613445378
368,0.7962184873949579
369,0.8235294117647058
370,0.7605042016806722
371,0.8256302521008403
372,0.8109243697478992
373,0.7752100840336135
374,0.8046218487394958
375,0.6407563025210085
376,0.7983193277310925
377,0.8067226890756303
378,0.8088235294117647
379,0.8340336134453782
