,0
0,0.11541043004503389
1,0.3891505950925344
2,0.3996958135105894
3,0.41244094562428146
4,0.26019649030247016
5,0.12214235495785616
6,0.30308460288877453
7,0.06267715419501134
8,0.22757754226029037
9,0.4318842576713225
10,0.4400006371596258
11,0.4324188653636058
12,0.01350123382686408
13,0.35354165442632074
14,0.4276747415235935
15,0.41566510301210424
16,0.07933825448168685
17,0.380432554966431
18,0.40463771586677
19,0.4308066986715321
20,0.12446285723284022
21,0.39931181136475746
22,0.14321495827166844
23,0.4311529671392366
24,0.042856017406962786
25,0.33960374526794845
26,0.4379375890567867
27,0.17732770952296262
28,0.4331684760544429
29,0.43494818066115337
30,0.15916572184429326
31,0.39873727864161534
32,0.4318682221565875
33,0.05183239962651727
34,0.43260249635568504
35,0.3109853590907263
36,0.4086195516566415
37,0.2166452391141642
38,0.43669114008037074
39,0.38268916131267317
40,0.2322596065542619
41,0.3899825707399362
42,0.43703156328669035
43,0.33647649304430766
44,0.316714613424735
45,0.4267817186398369
46,0.40750873696039264
47,0.23451711438543668
48,0.4373786978415705
49,0.23146063782655918
50,0.23897684933761862
51,0.4405825799235038
52,0.16495274961836587
53,0.428950713883437
54,0.43209669383626464
55,0.4260720280175562
56,0.23970260293270745
57,0.4399046404275996
58,0.23736001940458723
59,0.436370471799831
60,0.2673338667477573
61,0.43453981526473023
62,0.44226120243070777
63,0.2442087178786858
64,0.4301012911778468
65,0.4302985311187968
66,0.057943379732845524
67,0.4402139728245795
68,0.36082848946456886
69,0.35139717295648415
70,0.4284351667254203
71,0.2970993566077224
72,0.41339167843063146
73,0.43696763791495435
74,0.4200774691490352
75,0.4226598810820625
76,0.43542404097882537
77,0.2686100478551209
78,0.37043567989365056
79,0.43312047669596937
80,0.4057248362307886
81,0.43840293524817336
82,0.29817579677373596
83,0.43606497592423216
84,0.01746281846071762
85,0.43611698349974903
86,0.4439893444150147
87,0.16401813437015017
88,0.1415821685817184
89,0.4390261498117765
90,0.43251361887347534
91,0.18659882372261075
92,0.41134665274840093
93,0.3267901264341715
94,0.43404025201350377
95,0.2579374454808378
96,0.2281425920235819
97,0.4329388425343682
98,0.44184868424883184
99,0.05308144090969721
100,0.0375895080254324
101,0.4449880736024568
102,0.4314230100108826
103,0.2212601333522827
104,0.11267551630440535
105,0.42894469990377104
106,0.4385520087664695
107,0.0704940309457116
108,0.26522877173356113
109,0.430898002057966
110,0.4320495294678718
111,0.11929314516812017
112,0.11296483672834212
113,0.4348815346244318
114,0.4313948902973888
115,0.24029743676571158
116,0.43803799793727016
117,0.39444835870856276
118,0.1313037774633663
119,0.44262380216636926
120,0.42500545257785655
121,0.30192207372366936
122,0.27531439659197016
123,0.4264963905535759
124,0.4368850939846838
125,0.09230779811924769
126,0.43761214869545706
127,0.2624470356925839
128,0.4303928416604737
129,0.43774189338433783
130,0.17838182693712404
131,0.43748874880640093
132,0.43769828897167334
133,0.3056752294171637
134,0.39603276098799306
